Fx Fy Fz Tx Ty Tz 
0.0002169351717 0.0002254578112 0.01000174842 8.493390526e-05 -0.0002084455277 2.634181528e-06
0.0002169222463 0.0002254842087 0.01000176414 8.493407869e-05 -0.0002084458426 2.634824151e-06
0.0002168891208 0.000225568243 0.01000175434 8.493403286e-05 -0.0002084456263 2.636932073e-06
0.0002168624626 0.000225615479 0.01000174882 8.493394528e-05 -0.0002084455198 2.638167594e-06
0.0002168670809 0.0002256523134 0.01000175642 8.493400013e-05 -0.0002084456789 2.638885173e-06
0.0002168313307 0.0002257005773 0.01000175644 8.493406197e-05 -0.0002084456606 2.640237369e-06
0.0002168225541 0.0002257438937 0.01000175208 8.493410577e-05 -0.0002084455462 2.641255155e-06
0.0002168318477 0.0002258547768 0.010001763 8.49340982e-05 -0.0002084457988 2.643544608e-06
0.0002167951138 0.0002258030574 0.01000175839 8.493418087e-05 -0.0002084456678 2.642742991e-06
0.0002167659459 0.0002258537378 0.01000176979 8.493429606e-05 -0.0002084458983 2.644072397e-06
0.0002167417556 0.000225877092 0.01000178165 8.493443673e-05 -0.000208446133 2.644843205e-06
0.0002167181872 0.0002258855298 0.01000174505 8.49341689e-05 -0.0002084453565 2.645195976e-06
0.0002166862671 0.0002259890157 0.01000172976 8.493396677e-05 -0.0002084450548 2.647649959e-06
0.0002166705673 0.0002260555432 0.01000175809 8.493415214e-05 -0.0002084456579 2.64917475e-06
0.0002166613023 0.0002261189581 0.01000176487 8.49342414e-05 -0.0002084457888 2.650586598e-06
0.0002166417846 0.0002261037514 0.01000175194 8.493430314e-05 -0.0002084454715 2.650431781e-06
0.0002165998932 0.0002261776366 0.01000174944 8.493429275e-05 -0.0002084454146 2.652397676e-06
0.0002165685044 0.0002262017928 0.01000175837 8.493441631e-05 -0.0002084455856 2.653177627e-06
0.0002165899396 0.0002262216419 0.01000176631 8.49345462e-05 -0.0002084457324 2.653440091e-06
0.0002165412359 0.00022629689 0.01000174931 8.493444254e-05 -0.0002084453653 2.655476045e-06
0.0002165165961 0.0002263187401 0.01000174402 8.493435558e-05 -0.000208445264 2.656113316e-06
0.0002165021988 0.0002263676518 0.01000175145 8.493434175e-05 -0.0002084454374 2.657284675e-06
0.0002165024589 0.0002263984879 0.01000176126 8.493449696e-05 -0.000208445621 2.657912504e-06
0.000216471388 0.0002264624781 0.01000176485 8.493460192e-05 -0.0002084456739 2.659548654e-06
0.0002164303551 0.0002265096017 0.01000175656 8.493453906e-05 -0.0002084454971 2.660914661e-06
0.0002164173111 0.0002265247813 0.01000175711 8.49345382e-05 -0.0002084455083 2.661356965e-06
0.0002163974698 0.0002265469519 0.01000175488 8.493455719e-05 -0.0002084454495 2.66199201e-06
0.0002163755069 0.0002266190894 0.0100017531 8.493455641e-05 -0.0002084454068 2.663723347e-06
0.0002163461375 0.0002266030472 0.01000175695 8.493460458e-05 -0.0002084454808 2.663622519e-06
0.0002163192431 0.0002265903757 0.01000178234 8.493482051e-05 -0.0002084460074 2.663569596e-06
0.0002162674474 0.0002266854218 0.01000176953 8.49347474e-05 -0.0002084457283 2.666004557e-06
0.0002162295764 0.0002268069904 0.01000174102 8.493446804e-05 -0.0002084451418 2.66889995e-06
0.0002162852761 0.0002268102521 0.0100017455 8.493453283e-05 -0.0002084452269 2.668625328e-06
0.000216234449 0.0002268120697 0.01000176259 8.493470422e-05 -0.0002084455743 2.669042914e-06
0.0002162186151 0.0002268716818 0.0100017603 8.493463585e-05 -0.0002084455384 2.67040564e-06
0.0002161961044 0.0002269177746 0.01000176218 8.493466746e-05 -0.0002084455716 2.671630608e-06
0.0002161345263 0.0002269389058 0.01000176053 8.493468785e-05 -0.0002084455258 2.672562387e-06
0.0002161114558 0.0002269702279 0.01000174343 8.493464612e-05 -0.0002084451395 2.673459455e-06
0.0002160887514 0.0002270205192 0.01000174918 8.49346983e-05 -0.0002084452562 2.674686202e-06
0.0002160795385 0.0002271071923 0.01000176729 8.493476145e-05 -0.0002084456563 2.676631148e-06
0.000216069451 0.0002270600716 0.01000175929 8.493479487e-05 -0.0002084454607 2.675704839e-06
0.0002160134567 0.0002271315258 0.01000175993 8.493478057e-05 -0.0002084454771 2.677691914e-06
0.0002160114494 0.0002271827782 0.01000176324 8.493480571e-05 -0.0002084455453 2.678831217e-06
0.0002159844337 0.0002272168986 0.01000176446 8.49347755e-05 -0.0002084455799 2.679767536e-06
0.0002159434931 0.0002272354165 0.0100017483 8.49347144e-05 -0.0002084452205 2.680488536e-06
0.0002159104302 0.0002272584053 0.01000175918 8.493477536e-05 -0.0002084454538 2.681258027e-06
0.0002159153355 0.0002272299488 0.01000176662 8.493496509e-05 -0.000208445573 2.680583516e-06
0.0002158830547 0.0002272302975 0.01000177098 8.493505022e-05 -0.0002084456491 2.680951513e-06
0.0002158440543 0.0002272600102 0.01000174499 8.493479636e-05 -0.0002084451147 2.681882563e-06
0.000215806991 0.0002273464576 0.01000173621 8.49346012e-05 -0.0002084449619 2.684056322e-06
0.0002157955443 0.0002274253359 0.01000174973 8.493460831e-05 -0.0002084452701 2.685781152e-06
0.0002157882539 0.0002274381953 0.01000176044 8.493473694e-05 -0.0002084454817 2.686100507e-06
0.0002157527434 0.0002273591417 0.01000175923 8.493493299e-05 -0.0002084453997 2.68477636e-06
0.0002157056409 0.0002274036538 0.01000175523 8.493497354e-05 -0.0002084452943 2.686125396e-06
0.0002157094018 0.0002275161441 0.01000176215 8.493493312e-05 -0.0002084454632 2.688467098e-06
0.000215675974 0.000227526679 0.01000175663 8.493490396e-05 -0.0002084453418 2.689028271e-06
0.0002156356911 0.0002275925038 0.01000175138 8.493480775e-05 -0.0002084452444 2.690743148e-06
0.0002156179914 0.0002276248163 0.01000175887 8.493482503e-05 -0.0002084454107 2.69156584e-06
0.0002156070953 0.0002276548081 0.0100017655 8.493483921e-05 -0.0002084455584 2.692274661e-06
0.0002155679839 0.0002277164691 0.01000175695 8.493480765e-05 -0.0002084453675 2.69396205e-06
0.0002155344059 0.000227730492 0.01000175615 8.493485051e-05 -0.0002084453356 2.694540792e-06
0.0002155110029 0.0002277229837 0.01000175969 8.493494954e-05 -0.0002084453891 2.694571798e-06
0.0002154867742 0.0002278022669 0.01000176486 8.493498456e-05 -0.0002084454972 2.69643212e-06
0.0002154689048 0.0002278573345 0.01000175342 8.493486717e-05 -0.0002084452627 2.697844337e-06
0.0002154772224 0.0002278953877 0.01000176215 8.493478231e-05 -0.0002084454856 2.698544285e-06
0.0002154111672 0.0002279344956 0.0100017706 8.493492452e-05 -0.0002084456407 2.699935408e-06
0.0002153768836 0.0002280100305 0.01000177446 8.493497978e-05 -0.0002084457128 2.70176224e-06
0.0002153314945 0.0002280595866 0.0100017649 8.493504359e-05 -0.0002084454727 2.703229813e-06
0.0002153732863 0.0002280251666 0.01000175212 8.493492279e-05 -0.0002084452087 2.702218281e-06
0.0002153030326 0.0002280144948 0.01000174443 8.493481509e-05 -0.0002084450582 2.702575576e-06
0.0002152835763 0.000228057822 0.0100017522 8.49348225e-05 -0.000208445234 2.703622052e-06
0.0002152623211 0.0002281196342 0.01000176366 8.493491565e-05 -0.0002084454722 2.705123071e-06
0.0002152230101 0.0002281446307 0.01000175245 8.493485501e-05 -0.0002084452273 2.705958484e-06
0.0002152123144 0.0002281713832 0.01000176052 8.493489865e-05 -0.0002084454003 2.706627801e-06
0.0002151856018 0.0002281761476 0.01000176825 8.493494701e-05 -0.000208445564 2.706945417e-06
0.0002151754971 0.0002282669462 0.01000177344 8.493491092e-05 -0.0002084456927 2.708987579e-06
0.000215144779 0.0002282427126 0.01000176877 8.493493266e-05 -0.0002084455775 2.708751824e-06
0.0002151157979 0.0002282682914 0.01000175805 8.493487641e-05 -0.0002084453429 2.709554836e-06
0.0002150831937 0.0002283078916 0.01000175976 8.493488633e-05 -0.0002084453782 2.710655993e-06
0.0002150521367 0.0002283597388 0.01000175816 8.493483622e-05 -0.0002084453525 2.712007749e-06
0.0002150200703 0.0002284042045 0.0100017602 8.493482102e-05 -0.0002084454021 2.713221877e-06
0.0002150047307 0.0002283558078 0.01000174661 8.493478838e-05 -0.000208445095 2.712306782e-06
0.0002149815952 0.0002284306103 0.01000175336 8.493481275e-05 -0.0002084452424 2.71408027e-06
0.0002149500825 0.0002284521337 0.01000176239 8.493491854e-05 -0.000208445421 2.714811221e-06
0.0002149243785 0.0002284553925 0.01000176159 8.493489283e-05 -0.0002084454079 2.715108327e-06
0.0002148979681 0.0002285040537 0.01000176518 8.493487266e-05 -0.0002084454944 2.716358083e-06
0.0002148678569 0.0002285058687 0.0100017675 8.493485191e-05 -0.000208445552 2.716672146e-06
0.0002148335099 0.0002285876691 0.01000177916 8.493492638e-05 -0.0002084457995 2.718614214e-06
0.0002147970114 0.0002286385666 0.010001775 8.49349187e-05 -0.0002084457034 2.720068993e-06
0.0002147721966 0.0002286252512 0.01000173813 8.493463642e-05 -0.0002084449243 2.719985203e-06
0.0002147738567 0.0002286180573 0.01000174362 8.493460889e-05 -0.0002084450574 2.719881681e-06
0.0002147460978 0.0002286681192 0.01000175715 8.493468576e-05 -0.0002084453485 2.721167898e-06
0.0002147462336 0.0002287005682 0.01000176905 8.493475585e-05 -0.0002084456035 2.721834406e-06
0.0002146958851 0.0002287041597 0.01000176889 8.493475117e-05 -0.0002084455995 2.722330191e-06
0.000214657482 0.0002287664986 0.01000177019 8.493474081e-05 -0.0002084456302 2.723999462e-06
0.0002146299871 0.0002288220406 0.01000176486 8.493464095e-05 -0.0002084455321 2.725434217e-06
0.0002146048336 0.0002288007625 0.01000175636 8.493463405e-05 -0.0002084453359 2.72520691e-06
0.0002145747257 0.0002288415039 0.01000176378 8.493465497e-05 -0.0002084455001 2.726281103e-06
0.000214544522 0.0002288539514 0.01000175192 8.4934597e-05 -0.0002084452399 2.72681334e-06
0.0002145299507 0.0002288874393 0.01000175759 8.493453972e-05 -0.0002084453845 2.727660166e-06
0.0002145141809 0.000228942998 0.01000177232 8.493461371e-05 -0.0002084457035 2.728972366e-06
0.0002144703432 0.0002289504461 0.01000175991 8.493454785e-05 -0.0002084454327 2.72950003e-06
0.0002144468671 0.0002289120127 0.01000175182 8.493459786e-05 -0.0002084452303 2.728891569e-06
0.0002144463766 0.0002289503901 0.01000176562 8.493463793e-05 -0.0002084455371 2.729696904e-06
0.0002144316092 0.0002290104197 0.01000176188 8.493451239e-05 -0.000208445483 2.731173138e-06
0.0002143731381 0.0002290210504 0.01000176693 8.493451868e-05 -0.000208445596 2.73184264e-06
0.0002143505912 0.0002290096562 0.01000177518 8.493471057e-05 -0.0002084457328 2.731729498e-06
0.0002143028988 0.0002290772825 0.01000178118 8.4934845e-05 -0.0002084458338 2.733615759e-06
0.0002142770815 0.000229130626 0.01000174158 8.49344228e-05 -0.0002084450298 2.734935177e-06
0.0002142915833 0.0002291080954 0.01000174319 8.493418628e-05 -0.0002084451293 2.734392215e-06
0.0002142661713 0.0002291149412 0.01000176458 8.493427849e-05 -0.0002084455978 2.734769541e-06
0.0002142150892 0.0002291858533 0.01000177438 8.493438791e-05 -0.0002084457932 2.736633568e-06
0.0002141845435 0.0002292332931 0.01000176504 8.493441907e-05 -0.0002084455676 2.737940764e-06
0.0002141722419 0.0002292355578 0.01000176467 8.493439155e-05 -0.0002084455648 2.73811222e-06
0.0002141365692 0.0002292102391 0.01000175177 8.493434231e-05 -0.0002084452773 2.737848093e-06
0.0002141128618 0.0002292617875 0.01000176197 8.493439035e-05 -0.000208445499 2.739180154e-06
0.0002140911538 0.0002293343212 0.01000177891 8.493442443e-05 -0.0002084458801 2.740883592e-06
0.0002140520914 0.000229327429 0.010001757 8.493424159e-05 -0.0002084454207 2.741044877e-06
0.0002140406436 0.0002293996316 0.01000175823 8.493413555e-05 -0.000208445476 2.742721887e-06
0.0002140387445 0.0002293934211 0.01000177463 8.49343316e-05 -0.0002084458013 2.742598584e-06
0.000213999954 0.0002294209219 0.01000176495 8.49342852e-05 -0.0002084455881 2.743523656e-06
0.0002139440706 0.000229490192 0.01000176527 8.493419483e-05 -0.0002084456179 2.745457273e-06
0.0002139312934 0.0002294334658 0.01000176266 8.49342532e-05 -0.0002084455405 2.744344298e-06
0.0002138916451 0.0002294869157 0.01000176247 8.493417485e-05 -0.0002084455556 2.745833828e-06
0.0002138714038 0.0002295429512 0.01000177229 8.493418645e-05 -0.0002084457781 2.747184601e-06
0.0002138506468 0.0002295490814 0.0100017611 8.49341069e-05 -0.0002084455386 2.747480506e-06
0.0002138411173 0.0002295653429 0.01000175297 8.49340349e-05 -0.0002084453686 2.747918985e-06
0.0002138065945 0.0002296093431 0.01000176814 8.49341575e-05 -0.0002084456848 2.749161963e-06
0.0002137962788 0.0002295873144 0.01000178095 8.493421219e-05 -0.0002084459645 2.748719602e-06
0.0002137444096 0.0002295591527 0.01000177841 8.4934298e-05 -0.0002084458811 2.748605855e-06
0.0002137054293 0.0002296101047 0.01000173707 8.493386661e-05 -0.0002084450395 2.750032081e-06
0.000213689451 0.0002296835855 0.01000175926 8.493386894e-05 -0.00020844555 2.751710229e-06
0.0002137012036 0.0002297104023 0.01000177552 8.493391552e-05 -0.0002084459122 2.752179737e-06
0.0002136453875 0.0002297631162 0.0100017654 8.493386272e-05 -0.0002084456909 2.753789871e-06
0.0002135989573 0.0002297419554 0.0100017625 8.493393871e-05 -0.0002084456017 2.753714035e-06
0.0002135895679 0.0002297658917 0.01000176873 8.493402032e-05 -0.000208445722 2.754319103e-06
0.0002135739594 0.0002298069251 0.01000176534 8.493392274e-05 -0.0002084456684 2.755326487e-06
0.000213518085 0.000229854455 0.01000176276 8.493384793e-05 -0.0002084456271 2.756822765e-06
0.0002135084655 0.0002298459375 0.01000177343 8.493390052e-05 -0.0002084458581 2.756678107e-06
0.0002134820407 0.0002298662533 0.01000176101 8.493381356e-05 -0.000208445593 2.75738464e-06
0.00021345126 0.000229936612 0.01000175801 8.493370403e-05 -0.0002084455514 2.759131996e-06
0.0002134394959 0.0002299434445 0.01000176562 8.493376445e-05 -0.0002084457093 2.759349783e-06
0.0002134096561 0.0002299496716 0.01000175999 8.493366272e-05 -0.0002084456049 2.759736044e-06
0.0002133419059 0.000230046139 0.01000178429 8.493380909e-05 -0.0002084461253 2.762331313e-06
0.0002133383095 0.0002300443904 0.01000178696 8.493392106e-05 -0.0002084461552 2.762338195e-06
0.0002133385271 0.0002300413074 0.0100017675 8.493380497e-05 -0.0002084457353 2.762333166e-06
0.0002132572425 0.0002300762972 0.01000177636 8.493383318e-05 -0.0002084459302 2.763726736e-06
0.0002132886464 0.000230051904 0.01000174168 8.493345096e-05 -0.0002084452301 2.762964369e-06
0.0002132661691 0.0002300788494 0.01000175398 8.49333673e-05 -0.0002084455358 2.763769542e-06
0.0002132240511 0.0002301256325 0.01000177107 8.493342829e-05 -0.0002084459128 2.765062379e-06
0.0002132087586 0.0002301346396 0.01000176571 8.493352704e-05 -0.000208445761 2.765374374e-06
0.0002131669462 0.000230148278 0.01000176683 8.493357003e-05 -0.0002084457738 2.766033511e-06
0.0002131336582 0.0002301815791 0.01000176226 8.493352589e-05 -0.0002084456782 2.767055551e-06
0.0002131280824 0.0002302134149 0.01000176567 8.493347815e-05 -0.000208445768 2.767745615e-06
0.0002130829104 0.0002302156306 0.01000176696 8.493342653e-05 -0.0002084458104 2.768177577e-06
0.0002130632711 0.0002302257753 0.01000177064 8.493346395e-05 -0.000208445884 2.768592993e-06
0.000213060179 0.0002303211002 0.01000177356 8.493341464e-05 -0.0002084459633 2.770613997e-06
0.0002130293361 0.0002303209791 0.0100017645 8.493334414e-05 -0.0002084457713 2.770891385e-06
0.0002129894946 0.0002303089681 0.0100017614 8.493331176e-05 -0.0002084457065 2.770967912e-06
0.0002129568845 0.0002303631158 0.01000177081 8.49332797e-05 -0.0002084459309 2.772383615e-06
0.0002129538826 0.0002303923623 0.01000177269 8.49332936e-05 -0.0002084459695 2.773031159e-06
0.0002129338788 0.0002304068211 0.01000177571 8.493331049e-05 -0.0002084460336 2.773528625e-06
0.0002128634902 0.000230412964 0.01000176269 8.49332427e-05 -0.0002084457488 2.774231783e-06
0.0002128443188 0.0002304277991 0.01000175971 8.493318248e-05 -0.0002084456945 2.774720185e-06
0.0002128543107 0.0002304477196 0.01000176655 8.493317904e-05 -0.0002084458523 2.775046476e-06
0.0002128317947 0.0002304721958 0.01000175725 8.493304344e-05 -0.0002084456721 2.775795707e-06
0.0002127915139 0.0002304707141 0.01000175674 8.493301957e-05 -0.0002084456654 2.776095335e-06
0.000212727286 0.000230488206 0.01000180212 8.493336869e-05 -0.0002084466179 2.776937358e-06
0.0002127144963 0.0002305008031 0.01000176748 8.493318981e-05 -0.0002084458634 2.777321186e-06
0.000212682385 0.000230607073 0.01000174748 8.4932914e-05 -0.0002084454735 2.779891307e-06
0.0002127014941 0.0002305955134 0.01000177097 8.493293529e-05 -0.0002084460101 2.779524829e-06
0.0002126980563 0.0002305756001 0.01000177456 8.493289379e-05 -0.000208446103 2.779104599e-06
0.0002126484994 0.0002305897303 0.01000176385 8.493288349e-05 -0.0002084458571 2.779863042e-06
0.0002126244431 0.0002306624613 0.01000177776 8.493295715e-05 -0.0002084461576 2.781597815e-06
0.000212577238 0.0002306671617 0.01000176343 8.493285071e-05 -0.0002084458528 2.782081595e-06
0.0002125544363 0.0002306927104 0.01000175423 8.493273661e-05 -0.0002084456689 2.782808116e-06
0.0002125189027 0.0002306977506 0.01000176403 8.493279792e-05 -0.0002084458774 2.783226788e-06
0.0002125276308 0.0002307426114 0.01000177837 8.493283831e-05 -0.0002084461969 2.784118514e-06
0.0002125008453 0.0002307243361 0.01000177385 8.493284259e-05 -0.0002084460901 2.783943718e-06
0.0002124539123 0.0002307639576 0.01000176997 8.493274998e-05 -0.0002084460232 2.785174669e-06
0.0002124286488 0.0002308177015 0.01000176942 8.493273219e-05 -0.0002084460138 2.786564889e-06
0.0002124118277 0.0002308170186 0.01000176607 8.493262907e-05 -0.0002084459625 2.786658946e-06
0.0002123781092 0.0002308229788 0.01000176398 8.493256018e-05 -0.0002084459311 2.787089767e-06
0.000212374855 0.0002308723102 0.01000177343 8.493257808e-05 -0.0002084461437 2.788179567e-06
0.0002123338537 0.000230863402 0.01000177452 8.493261902e-05 -0.0002084461563 2.78830452e-06
0.0002122942618 0.0002308551631 0.01000176884 8.493264271e-05 -0.0002084460169 2.788497171e-06
0.0002122856117 0.0002308847064 0.01000178165 8.493266817e-05 -0.0002084463051 2.789154095e-06
0.0002122582107 0.0002309354309 0.0100017835 8.493259315e-05 -0.0002084463663 2.790489624e-06
0.0002122615017 0.0002309424875 0.01000174977 8.493225674e-05 -0.0002084456752 2.790601809e-06
0.0002122092175 0.0002309830237 0.01000176466 8.49322542e-05 -0.0002084460188 2.791931647e-06
0.0002121801656 0.0002310016219 0.01000176482 8.493229321e-05 -0.0002084460104 2.792565371e-06
0.0002121609575 0.0002310287949 0.01000176895 8.49322695e-05 -0.0002084461106 2.793284735e-06
0.0002121348589 0.0002310354517 0.01000177717 8.493239066e-05 -0.0002084462669 2.793662213e-06
0.0002121131724 0.0002310636119 0.01000177336 8.493235583e-05 -0.0002084461872 2.794460457e-06
0.0002120503481 0.0002310510821 0.01000175152 8.493213476e-05 -0.0002084457395 2.794719779e-06
0.0002120535752 0.0002310600416 0.01000175524 8.49321381e-05 -0.0002084458231 2.794916164e-06
0.0002120455168 0.0002311021441 0.01000177321 8.493227109e-05 -0.0002084462012 2.795838064e-06
0.0002120313499 0.0002311517579 0.01000177388 8.493222941e-05 -0.0002084462265 2.797009552e-06
0.0002119876335 0.0002311829502 0.01000177742 8.493213681e-05 -0.0002084463317 2.79805023e-06
0.0002119794177 0.0002311560505 0.01000177856 8.493213862e-05 -0.0002084463562 2.797554273e-06
0.0002119575663 0.000231225254 0.01000177959 8.493209663e-05 -0.0002084463902 2.799228676e-06
0.0002119172131 0.0002312400155 0.01000176715 8.493203511e-05 -0.0002084461177 2.799919659e-06
0.0002118888166 0.0002312649385 0.01000177172 8.493199048e-05 -0.0002084462336 2.800646885e-06
0.0002118662632 0.000231256737 0.01000177 8.49319967e-05 -0.0002084461908 2.800671956e-06
0.0002118405695 0.0002313116148 0.01000177059 8.493188352e-05 -0.0002084462332 2.802067337e-06
0.0002118351867 0.0002313215954 0.01000177891 8.493193603e-05 -0.0002084464103 2.80231122e-06
0.0002117563398 0.0002313486946 0.01000177798 8.493194372e-05 -0.0002084463846 2.803461588e-06
0.0002117278556 0.0002314062339 0.01000178534 8.493196906e-05 -0.0002084465458 2.80493727e-06
0.0002117247669 0.0002313806663 0.01000175301 8.493179025e-05 -0.0002084458446 2.804478628e-06
0.0002117263129 0.0002314512402 0.01000176298 8.493167076e-05 -0.0002084461061 2.806004431e-06
0.0002117010565 0.0002314389733 0.01000176543 8.493160241e-05 -0.0002084461806 2.805980795e-06
0.0002116835417 0.0002314308763 0.01000177434 8.493156643e-05 -0.0002084463945 2.80587446e-06
0.000211633515 0.0002314338184 0.01000176649 8.493157983e-05 -0.0002084462082 2.806398756e-06
0.0002115998527 0.0002314702427 0.01000177195 8.493166723e-05 -0.0002084463094 2.807497405e-06
0.0002115784927 0.0002314799534 0.01000176943 8.493165501e-05 -0.0002084462527 2.807876063e-06
0.0002115850409 0.0002315080976 0.01000177451 8.493163941e-05 -0.000208446373 2.808410903e-06
0.0002115405088 0.0002315497697 0.01000177626 8.493154016e-05 -0.0002084464387 2.809637302e-06
0.0002115252419 0.0002315742034 0.01000177875 8.493147809e-05 -0.0002084465117 2.810282701e-06
0.0002114850709 0.0002315929662 0.01000177778 8.493139199e-05 -0.0002084465112 2.811053549e-06
0.0002114656761 0.0002316075773 0.01000176909 8.49312991e-05 -0.0002084463339 2.811572925e-06
0.0002114486028 0.0002316308684 0.01000177149 8.49313633e-05 -0.0002084463704 2.812171142e-06
0.0002114083552 0.0002316529444 0.01000176626 8.493134219e-05 -0.0002084462536 2.812986682e-06
0.0002113952801 0.0002316336833 0.01000176146 8.493126665e-05 -0.0002084461617 2.812677218e-06
0.0002113738309 0.0002316813888 0.01000177249 8.493122613e-05 -0.0002084464259 2.81386565e-06
0.0002113493773 0.0002316487376 0.01000176698 8.493126519e-05 -0.0002084462867 2.81339129e-06
0.0002113320213 0.0002317062723 0.01000177803 8.49313226e-05 -0.0002084465254 2.81474023e-06
0.000211296562 0.0002317499062 0.01000177134 8.493121901e-05 -0.0002084463971 2.815998598e-06
0.0002112789669 0.0002317097592 0.01000177139 8.493114568e-05 -0.0002084464164 2.815267049e-06
0.0002112611062 0.000231731257 0.0100017878 8.49312016e-05 -0.0002084467791 2.815898507e-06
0.0002112383698 0.0002317773353 0.01000176924 8.493096851e-05 -0.0002084464113 2.817088255e-06
0.0002112207333 0.0002318050908 0.01000175939 8.493086172e-05 -0.000208446211 2.817787467e-06
0.0002111908516 0.000231843638 0.01000177399 8.493090274e-05 -0.000208446536 2.81886248e-06
0.0002111612569 0.0002318471028 0.01000177959 8.493098524e-05 -0.0002084466417 2.819187004e-06
0.0002111464311 0.0002318605454 0.01000177267 8.49309401e-05 -0.0002084464929 2.819644983e-06
0.0002111219014 0.0002318709872 0.01000177316 8.493091295e-05 -0.0002084465104 2.820085185e-06
0.0002110836204 0.0002318904581 0.01000177397 8.493085596e-05 -0.0002084465426 2.820785456e-06
0.0002110478112 0.0002319304898 0.0100017698 8.493074082e-05 -0.0002084464756 2.821944272e-06
0.0002110346873 0.0002319389943 0.01000177128 8.493072716e-05 -0.0002084465121 2.822244031e-06
0.000211012699 0.0002319786867 0.01000177842 8.493071067e-05 -0.0002084466801 2.823250597e-06
0.0002109814915 0.0002319803293 0.01000176422 8.493061075e-05 -0.0002084463774 2.823571105e-06
0.0002109529202 0.0002319744571 0.0100017573 8.493061181e-05 -0.0002084462153 2.823670248e-06
0.000210958279 0.0002320344293 0.01000176653 8.493058784e-05 -0.0002084464338 2.824913985e-06
0.0002109452931 0.0002320178729 0.01000176804 8.493062088e-05 -0.0002084464588 2.824694584e-06
0.000210909961 0.0002320142357 0.01000176698 8.493054771e-05 -0.0002084464522 2.824911104e-06
0.0002108818745 0.0002320769348 0.01000178787 8.493057513e-05 -0.0002084469263 2.826454329e-06
0.0002108316493 0.0002321358029 0.01000179428 8.493065337e-05 -0.0002084470516 2.828093854e-06
0.0002107873473 0.000232142362 0.0100017733 8.493049188e-05 -0.0002084466083 2.82865396e-06
0.0002107741161 0.0002321285725 0.01000177417 8.493048954e-05 -0.0002084466278 2.828485412e-06
0.000210816007 0.0002320684868 0.01000177125 8.493052877e-05 -0.0002084465491 2.826890619e-06
0.0002107613805 0.0002321545453 0.01000176939 8.493032339e-05 -0.0002084465599 2.829183564e-06
0.0002107732669 0.000232194398 0.01000175306 8.493004187e-05 -0.0002084462568 2.829873766e-06
0.0002107131628 0.0002321947475 0.01000176553 8.493008188e-05 -0.0002084465329 2.83043158e-06
0.0002106728621 0.0002321872077 0.01000176624 8.493013718e-05 -0.0002084465324 2.830567895e-06
0.0002106713346 0.0002322378672 0.01000178331 8.493024932e-05 -0.0002084468958 2.831672644e-06
0.0002106432728 0.0002322210552 0.01000178282 8.493026949e-05 -0.0002084468783 2.831584074e-06
0.0002106113357 0.0002322212295 0.01000176897 8.493008504e-05 -0.000208446606 2.831835688e-06
0.0002105892582 0.0002322539472 0.01000176224 8.492995718e-05 -0.0002084464834 2.832720933e-06
0.0002105699424 0.0002322806682 0.01000176785 8.493000382e-05 -0.0002084465994 2.83349506e-06
0.0002105569986 0.0002323324237 0.01000177468 8.493001969e-05 -0.0002084467514 2.834658856e-06
0.000210527792 0.0002323400442 0.01000177326 8.493001747e-05 -0.0002084467176 2.835082487e-06
0.0002104931872 0.0002323537346 0.01000177195 8.492995064e-05 -0.0002084467039 2.835672072e-06
0.0002104863027 0.0002323773167 0.01000178332 8.492993105e-05 -0.0002084469709 2.836219583e-06
0.0002104735385 0.0002324146193 0.01000178101 8.492985241e-05 -0.0002084469373 2.837154195e-06
0.0002104265389 0.0002323884572 0.0100017749 8.492984389e-05 -0.0002084467971 2.836978257e-06
0.0002103850759 0.0002324007596 0.01000176757 8.492979734e-05 -0.0002084466385 2.837593071e-06
0.0002103959608 0.0002324286525 0.01000176824 8.492974443e-05 -0.0002084466667 2.83808404e-06
0.0002103877545 0.000232463247 0.01000177123 8.492965797e-05 -0.0002084467579 2.838895507e-06
0.0002103454187 0.0002325154374 0.01000177607 8.492961327e-05 -0.0002084468803 2.840369587e-06
0.0002103171125 0.0002324886743 0.01000177978 8.492964948e-05 -0.0002084469552 2.840027167e-06
0.0002102745072 0.0002324687358 0.01000178039 8.492970548e-05 -0.0002084469528 2.840009044e-06
0.0002102737803 0.0002324699653 0.0100017782 8.492967364e-05 -0.0002084469094 2.839999306e-06
0.0002102118699 0.0002326198932 0.01000178586 8.49295786e-05 -0.0002084471101 2.843658418e-06
0.0002102062466 0.0002325821062 0.0100017579 8.492938517e-05 -0.0002084465133 2.842872378e-06
0.0002101765684 0.0002326454358 0.01000178144 8.492947326e-05 -0.0002084470321 2.84450861e-06
0.0002101976615 0.0002326312447 0.01000176128 8.4929323e-05 -0.0002084466063 2.844162899e-06
0.0002101792564 0.0002326271223 0.01000177156 8.492929576e-05 -0.0002084468506 2.844207357e-06
0.0002101478594 0.0002326038217 0.01000178428 8.492935813e-05 -0.0002084471266 2.843909801e-06
0.0002100752376 0.000232705399 0.01000178908 8.492936688e-05 -0.0002084472334 2.846658507e-06
0.0002100455541 0.0002327546403 0.01000177536 8.492927052e-05 -0.0002084469402 2.847975744e-06
0.0002100288925 0.0002327362332 0.01000177231 8.492926196e-05 -0.0002084468703 2.847735554e-06
0.0002100092117 0.000232793057 0.0100017713 8.492921085e-05 -0.0002084468594 2.849096687e-06
